customerid,loannumber,approveddate,loanamount,totaldue,termdays,good_bad_flag
8a858ff257048b50015709ffa148518e,2,2017-07-30 07:22:48,10000.0,13000.0,30,Bad
8a858fb15632196901564fd5a8be745b,7,2017-07-29 08:52:55,30000.0,34500.0,30,Good
8a858fbc5cc666c8015cc67a0d541497,2,2017-07-18 23:26:27,10000.0,13000.0,30,Good
8a858fc25bafabdc015bb47fda0323e5,4,2017-07-11 10:50:26,20000.0,22250.0,15,Bad
8a858fcd56b9f22c0156c804c62f4d5d,7,2017-07-15 12:23:29,30000.0,39000.0,60,Good
8a858fd3552c7562015544a1c5f8311e,10,2017-07-21 14:30:37,10000.0,10750.0,15,Good
8a858fdd5d1844e1015d1858743b13c7,2,2017-07-30 08:47:31,10000.0,13000.0,30,Good
8a858fe95c88ee44015c8d2bd1ea0c40,2,2017-07-28 20:41:34,10000.0,11500.0,15,Good
8a858ff25a13ebf6015a14d6527b7b05,10,2017-07-19 15:03:34,30000.0,34500.0,30,Good
8a858fff57f7a7a801580093e8d2237a,2,2017-07-27 21:48:48,10000.0,11500.0,15,Good
8a858e105bd92644015bded94870560e,4,2017-07-03 16:23:50,20000.0,24500.0,30,Bad
8a858e5b5bd99460015bda6daf5a2d6f,2,2017-07-26 21:55:12,10000.0,13000.0,30,Bad
8a858e955add2971015ae6ef9a655863,6,2017-07-24 21:04:55,20000.0,24500.0,30,Bad
8a858eda5c8863ff015c9dead65807bb,2,2017-07-13 14:27:19,10000.0,13000.0,30,Bad
8a858f255ca276c5015ca40df7f841ca,2,2017-07-19 19:00:55,10000.0,13000.0,30,Bad
8a858f5f5b39bb0c015b3a2c2e0666e5,3,2017-07-30 07:10:15,10000.0,11500.0,15,Bad
8a858f995c5fa060015c63abd4c27a56,2,2017-07-01 13:10:52,10000.0,13000.0,30,Bad
8a858fc55b672960015b672de67d0409,4,2017-07-07 17:15:03,10000.0,13000.0,30,Bad
8a858fed5cabd3a0015cabd44ace0079,2,2017-07-16 14:28:56,10000.0,13000.0,30,Bad
8a85881053bc33670153cc5a32432a14,14,2017-07-13 17:47:03,30000.0,36000.0,60,Good
8a858900536a043401537e702ff74eac,20,2017-07-30 08:55:53,50000.0,52500.0,30,Good
8a858953548fb0c001549b2149246862,8,2017-07-04 19:16:48,30000.0,34500.0,30,Good
8a8589b7535abdb201535beac38a2006,15,2017-07-03 14:59:33,30000.0,34500.0,30,Good
8a858e005941690001596c6cde945968,5,2017-07-29 04:14:13,20000.0,24500.0,30,Good
8a858e0d587161ab01587183d98f06c9,11,2017-07-10 10:28:35,30000.0,34500.0,30,Good
8a858e135c78e673015c794a54092a97,2,2017-07-12 17:09:59,10000.0,13000.0,30,Bad
8a858e1c56dfea870156e1cca79f084d,13,2017-07-24 11:52:17,40000.0,44000.0,30,Good
8a858e255557edfe0155702304192a3b,2,2017-07-04 14:36:48,10000.0,13000.0,30,Good
8a858e345bd96da8015be2ea479a2ade,3,2017-07-17 15:28:39,10000.0,11500.0,15,Bad
8a858e3d5c3b5122015c3fafb49c3399,2,2017-07-05 13:45:31,10000.0,13000.0,30,Good
8a858e4b5cb1e4d7015cc489987520bf,2,2017-07-22 09:01:04,10000.0,13000.0,30,Good
8a858e5856b7840c0156c7129a9c2618,6,2017-07-05 17:22:47,10000.0,12250.0,30,Good
8a858e5c56f98bad01570d1d648e2761,13,2017-07-04 14:12:06,50000.0,55000.0,60,Good
8a858e64587161fb0158747ae0bf7292,13,2017-07-05 13:18:15,40000.0,44000.0,30,Good
8a858e6d58b0cc520158b1844b942e90,9,2017-07-11 15:04:27,20000.0,24500.0,30,Good
8a858e705b3a03c7015b3cbf6832164c,3,2017-07-21 10:30:50,20000.0,24500.0,30,Bad
8a858e785c8d9167015c9db2a04e211c,2,2017-07-07 10:05:14,10000.0,13000.0,30,Good
8a858e8455f82b560155f960fac10f68,17,2017-07-25 09:55:10,50000.0,52500.0,30,Good
8a858e885c63d379015c730aa5f46f8b,2,2017-07-01 18:31:18,10000.0,11500.0,15,Good
8a858e935b496584015b496a6fde01f6,4,2017-07-04 12:46:46,20000.0,24500.0,30,Good
8a858e985b1de32c015b1ed1acf57e0f,4,2017-07-25 12:23:33,10000.0,11500.0,15,Good
8a858e9e5b1f064e015b1f1aae1f11d1,2,2017-07-11 13:27:05,10000.0,13000.0,30,Good
8a858ea45bd88d04015bd89004950162,4,2017-07-07 12:00:56,20000.0,24500.0,30,Good
8a858eb45c11f9e4015c122d74c7159c,3,2017-07-19 19:05:36,10000.0,13000.0,30,Good
8a858ebb5adce699015adea5d5ae51b3,7,2017-07-07 06:37:22,30000.0,34500.0,30,Good
8a858ec55ca7919d015caa963ddc6e81,2,2017-07-10 21:54:26,10000.0,13000.0,30,Good
8a858ed45c454c11015c52e103ec40fc,2,2017-07-06 13:47:01,10000.0,13000.0,30,Good
8a858eda5c8863ff015c889d784b197f,2,2017-07-01 01:35:26,10000.0,13000.0,30,Good
8a858ee45a22cbec015a23e5a4020a26,6,2017-07-18 12:37:41,10000.0,13000.0,30,Good
8a858ee958860456015896a4c2e3228c,3,2017-07-14 17:40:10,10000.0,13000.0,30,Good
8a858ef85cf9e152015d046af64c145f,2,2017-07-27 12:34:56,10000.0,11500.0,15,Good
8a858f03582a54c301582f3054b402ce,11,2017-07-27 09:25:55,30000.0,34500.0,30,Good
8a858f085b494826015b4cfa0afe0f9e,2,2017-07-06 11:40:53,10000.0,13000.0,30,Good
8a858f145bf23564015bf246b6f90e04,3,2017-07-07 21:48:19,10000.0,13000.0,30,Good
8a858f1a5ccb60ae015ccf1ac936487f,2,2017-07-21 11:11:51,10000.0,13000.0,30,Good
8a858f225bfdb280015c06200b660d25,3,2017-07-11 19:52:01,10000.0,11500.0,15,Good
8a858f295c8d307f015c9615b6da3771,4,2017-07-13 13:43:44,20000.0,22250.0,15,Good
8a858f335c8d9723015c936bc7116ea4,2,2017-07-01 13:42:49,10000.0,13000.0,30,Good
8a858e9b5a61655b015a61a53637255e,2,2017-07-06 12:58:03,10000.0,11500.0,15,Bad
8a858eac5ad81473015ada3690354aac,14,2017-07-24 04:20:35,25000.0,28750.0,30,Bad
8a858eba5c884d2a015c8ab2964f14c1,2,2017-07-11 17:10:43,10000.0,13000.0,30,Good
8a858ec6560bc09801561cbec2c77a45,3,2017-07-19 22:04:53,10000.0,13000.0,30,Good
8a858ecb5bf33c30015bf65181e41990,3,2017-07-10 13:29:39,10000.0,11500.0,15,Good
8a858ed457a040d30157b40881a25091,8,2017-07-04 09:55:59,30000.0,34500.0,30,Good
8a858ed65ac86155015ac97905df519a,6,2017-07-28 21:20:24,10000.0,11500.0,15,Good
8a858edf5800e03101580744172052fc,2,2017-07-13 23:07:39,10000.0,11500.0,15,Bad
8a858ee55cb156e6015cbf58b7d50810,2,2017-07-25 10:41:07,10000.0,11500.0,15,Good
8a858eed5a42df95015a467239f13ec5,6,2017-07-24 11:00:22,20000.0,24500.0,30,Good
8a858efa5c646292015c67ef45cb096c,2,2017-07-14 09:07:54,10000.0,13000.0,30,Good
8a858f035ac15096015ac26a787c0fc6,7,2017-07-24 19:14:58,30000.0,34500.0,30,Good
8a858f0656b7820c0156bc540dc05869,10,2017-07-10 15:38:24,20000.0,24500.0,30,Good
8a858f0c5cc68025015cc6c4f6ba1658,2,2017-07-08 07:59:47,10000.0,13000.0,30,Good
8a858f1358b9f0740158d3834f5e7450,9,2017-07-03 07:28:52,40000.0,44000.0,30,Good
8a858f1a5ccb60ae015ccf36f02c59b5,2,2017-07-06 15:36:43,10000.0,13000.0,30,Good
8a858f255cb1710a015cc4fa8c86760b,3,2017-07-18 06:30:05,20000.0,24500.0,30,Good
8a858f265cfa1a64015d04610339125b,2,2017-07-28 07:32:16,10000.0,13000.0,30,Good
8a858f2e5876d7d001588219d5a57ae9,3,2017-07-27 12:33:19,10000.0,13000.0,30,Good
8a858f345b1a6144015b1a747f610e68,2,2017-07-26 12:41:45,10000.0,13000.0,30,Good
8a858f415686c0ab01568f15d70b1d85,12,2017-07-04 15:48:47,20000.0,21000.0,15,Good
8a858f4b5ccab528015ccae2ca961f60,2,2017-07-16 11:44:18,10000.0,11500.0,15,Good
8a858f5154ccbef70154ce770e987173,14,2017-07-07 15:28:29,50000.0,57500.0,90,Good
8a858f615591c2cc01559c6b1ae9699d,8,2017-07-26 19:42:17,10000.0,10750.0,15,Good
8a858f6c5bf84cd0015bf896d7471c28,3,2017-07-16 13:08:18,20000.0,22250.0,15,Good
8a858f725d65fce6015d6973ef727ccd,2,2017-07-29 21:22:02,10000.0,13000.0,30,Bad
8a858f905c06a9c0015c0d23489f2f06,2,2017-07-17 20:47:01,10000.0,11500.0,15,Good
8a858f975c4582c4015c5659e2d36fce,3,2017-07-23 03:48:27,10000.0,13000.0,30,Good
8a858f9d5668e3f1015679951579076f,2,2017-07-22 13:13:25,10000.0,11500.0,15,Good
8a858fa257d8223c0157f60ebd4d310f,2,2017-07-04 13:38:22,10000.0,13000.0,30,Good
8a858fa95c695f85015c698efbf11b7e,2,2017-07-17 13:26:52,10000.0,11500.0,15,Good
8a858faf5679a8380156867a81ca016f,2,2017-07-17 17:47:36,10000.0,11500.0,15,Good
8a858fb7597cf3dd01598419ae0e2c7b,6,2017-07-12 13:33:54,10000.0,11500.0,15,Good
8a858fbd5cd6054a015cde54dfb866ae,2,2017-07-11 14:52:50,10000.0,13000.0,30,Bad
8a858fc75cd62882015cdaf2f4311b3f,2,2017-07-18 11:54:58,10000.0,11500.0,15,Good
8a858fcc5d0cbc32015d0cf881f22aac,2,2017-07-19 12:44:41,10000.0,11500.0,15,Good
8a858fd05bfd7d3c015bfdcdd8e223da,2,2017-07-07 09:02:33,10000.0,13000.0,30,Good
8a858fd855077357015508b44a816ded,10,2017-07-25 15:13:56,30000.0,34500.0,30,Good
8a858fda5c3b0f1c015c3e044f36670b,3,2017-07-26 05:15:29,10000.0,13000.0,30,Good
8a858fe5569398920156a3a9a77b5d02,22,2017-07-14 13:28:45,60000.0,68100.0,90,Bad
8a858ff25a13ebf6015a142040892415,2,2017-07-20 08:07:14,10000.0,11500.0,15,Good
8a33a06e4a5075c2014a5295aa0c2224,9,2017-07-18 18:44:17,20000.0,24500.0,30,Bad
8a858e1d5b2510b2015b28ffe3882faa,3,2017-07-16 13:37:03,10000.0,13000.0,30,Bad
8a858e8e59bbadf50159bc079e1a31c1,13,2017-07-20 09:47:17,40000.0,44000.0,30,Bad
8a858ef458d4a52e0158f7a7f43b294b,2,2017-07-09 12:26:38,10000.0,13000.0,30,Bad
8a858f535908095c0159114dfe5e71c4,5,2017-07-04 18:57:19,20000.0,24500.0,30,Bad
8a858f8a5b38c510015b38cca8030b12,3,2017-07-01 18:27:12,10000.0,13000.0,30,Bad
8a858fbf5b3a0b46015b3a75f2633e33,5,2017-07-29 13:18:32,20000.0,24500.0,30,Bad
8a76e7d443e6e97c0143ed0a33375981,3,2017-07-29 12:48:42,30000.0,39000.0,60,Good
8a85888c54be35040154c6000efd4066,8,2017-07-27 14:35:14,20000.0,23000.0,30,Good
8a8588f35451808f0154682042b8389b,6,2017-07-26 18:19:07,20000.0,24500.0,30,Good
8a8589045384bd8301539e7e9cd27c7c,5,2017-07-06 14:01:43,25000.0,28750.0,30,Good
8a85896653f0fed2015400f8b1973c84,3,2017-07-06 22:00:32,10000.0,11500.0,15,Bad
8a8589f853f100fb015410f0ae5738e2,10,2017-07-12 10:05:54,40000.0,48000.0,60,Good
8a858e035693e0290156a22d652127a2,6,2017-07-25 07:59:38,10000.0,11125.0,15,Good
8a858e0c5bf343de015bf734d8c57f92,3,2017-07-21 20:00:15,10000.0,13000.0,30,Bad
8a858e165b90faf9015b9654b6e01bdd,2,2017-07-12 15:49:29,10000.0,13000.0,30,Good
8a858e1d5cd58f9e015ce4d0e49950d5,2,2017-07-27 06:53:01,10000.0,11500.0,15,Good
8a858f3c5c16cadb015c177e274650b9,2,2017-07-18 15:01:08,10000.0,13000.0,30,Good
8a858f495a7fafc1015a806e19fd05d4,3,2017-07-05 16:28:00,10000.0,13000.0,30,Good
8a858f5e5cf45779015cf48983d61ef2,2,2017-07-15 08:22:56,10000.0,11500.0,15,Good
8a858f665a1e86df015a2255769148b4,4,2017-07-28 21:06:54,10000.0,13000.0,30,Good
8a858f6f5ba5f9b8015ba6fedda73439,6,2017-07-11 13:23:56,10000.0,13000.0,30,Good
8a858f795896e56b0158ac9d15f36f1a,8,2017-07-04 19:38:42,30000.0,34500.0,30,Good
8a858f93572e873c015746f79dc61024,2,2017-07-27 16:15:31,10000.0,11500.0,15,Good
8a858f98560bbe11015617e422ed44ad,7,2017-07-21 05:30:57,10000.0,13000.0,30,Bad
8a858fa15908043201592092ba4b5698,10,2017-07-12 20:27:30,30000.0,34500.0,30,Good
8a858fa4552add9f01553ae253297cb7,8,2017-07-11 15:40:53,30000.0,36000.0,60,Good
8a858faa56dffac60156e0c9aae34148,9,2017-07-21 15:57:25,40000.0,44000.0,30,Good
8a858faf5679a83801567ddf6bda6af7,6,2017-07-27 19:47:12,20000.0,24500.0,30,Good
8a858fb75be86585015be8a480303d14,2,2017-07-27 09:55:46,10000.0,11500.0,15,Good
8a858fc45c5f93be015c5fe9b3bc18d4,2,2017-07-29 21:27:16,10000.0,13000.0,30,Good
8a858fce5c360eb7015c37011f014b1d,2,2017-07-05 22:48:01,10000.0,13000.0,30,Good
8a858fd458639fcc015864dcf2b55285,14,2017-07-30 15:13:30,40000.0,44000.0,30,Good
8a858fd858e2f19a0158f507104665f2,4,2017-07-28 12:10:01,20000.0,22250.0,15,Good
8a858fe45cd62cbf015cdac3af2a17b6,2,2017-07-13 09:32:23,10000.0,13000.0,30,Good
8a858fed5a28bf0e015a29acfb4b3fcf,4,2017-07-03 20:47:57,10000.0,11125.0,15,Good
8a858ff459faa35f0159fb450b99348d,3,2017-07-21 15:24:53,10000.0,11500.0,15,Good
8a858fff5a36fe68015a3ac5851618ab,2,2017-07-05 18:45:42,20000.0,24500.0,30,Good
8a858e6c5c88d145015c93ab0c4d2933,2,2017-07-25 20:55:47,10000.0,11500.0,15,Bad
8a858ece5b0142e3015b05df0b13096f,8,2017-07-10 12:37:49,30000.0,39000.0,60,Bad
8a858f2c59cb2d550159cbfe2d45028d,6,2017-07-28 08:50:29,10000.0,13000.0,30,Bad
8a858f6459b2320a0159b23f431f08c6,7,2017-07-12 17:15:58,10000.0,11500.0,15,Bad
8a858fb65b2020b2015b20ab33ab53f8,3,2017-07-21 12:08:01,10000.0,13000.0,30,Bad
8a858ff455a09f5a0155ad03801b3714,3,2017-07-27 15:47:59,10000.0,13000.0,30,Bad
8a81894c529babae0152a10bafeb6895,6,2017-07-27 04:30:46,40000.0,48000.0,60,Good
8a8588b2548362e60154854feb462ab1,2,2017-07-17 19:40:26,10000.0,13000.0,30,Good
8a8588f853b1b2d40153b9792c2a3ace,19,2017-07-13 02:53:03,50000.0,52500.0,30,Good
8a85892854a059ed0154aa182dd84489,2,2017-07-26 20:29:23,10000.0,13000.0,30,Good
8a858e0256b781d80156bb503f2d71d7,10,2017-07-04 05:09:57,10000.0,11000.0,30,Good
8a858e055d0d9bd3015d0dcfc6bd1b1f,2,2017-07-19 13:16:57,10000.0,11500.0,15,Good
8a858e0f58d4699c0158d4894de00907,13,2017-07-25 23:28:51,30000.0,34500.0,30,Good
8a858e1c56dfea870156f52d5ff70e20,10,2017-07-09 16:37:34,30000.0,33000.0,30,Bad
8a858e225c404292015c416cdcea2c34,2,2017-07-19 05:28:07,10000.0,13000.0,30,Good
8a858e3257b91c6d0157cc224b4e0b81,5,2017-07-17 08:19:25,20000.0,24500.0,30,Good
8a858e395cb1d4d9015cb6759fe27995,2,2017-07-16 14:20:22,10000.0,13000.0,30,Good
8a858e475c1c2ea7015c1cedf8cd2eac,3,2017-07-11 16:30:06,10000.0,13000.0,30,Good
8a858e4f58b9f0b40158b9f4ff09011e,9,2017-07-12 13:48:35,30000.0,34500.0,30,Good
8a858e59569397d50156944b474d2bb8,4,2017-07-13 08:51:48,10000.0,13000.0,30,Good
8a858e625af61555015af661e8003508,4,2017-07-17 20:51:25,10000.0,12250.0,30,Good
8a858e655a047d1a015a047d7ad40067,7,2017-07-09 13:33:36,30000.0,34500.0,30,Good
8a858e69566ae5b801567ac352d84477,2,2017-07-24 05:32:11,10000.0,13000.0,30,Good
8a858e6f5668e01701567140f0f5212c,8,2017-07-02 11:53:35,35000.0,42000.0,60,Good
8a858e715bd3fa19015bd407028c0450,2,2017-07-26 11:12:02,10000.0,13000.0,30,Good
8a858e7d5cb1162b015cb12df2e71466,2,2017-07-26 12:39:41,10000.0,13000.0,30,Good
8a858e8e59b6ee010159b7177daa162c,7,2017-07-21 08:11:37,10000.0,11500.0,30,Good
8a858e995bfc46c6015bfccf20b3451c,3,2017-07-06 17:24:23,20000.0,24500.0,30,Good
8a858ea8580b1fee015810374b69234f,2,2017-07-03 15:23:54,10000.0,13000.0,30,Good
8a858eb25b5d2e82015b5d60ec623bec,4,2017-07-18 10:16:42,20000.0,24500.0,30,Good
8a858eba5c884d2a015c95e9451335f7,2,2017-07-13 14:41:35,10000.0,11500.0,15,Good
8a858ec6560bc09801561eed02e71124,11,2017-07-03 11:51:55,50000.0,55000.0,60,Good
8a858ece5c88b58b015c8cc6fb1660ac,2,2017-07-05 19:38:08,10000.0,13000.0,30,Good
8a858ed75732b6810157376091b129f4,4,2017-07-09 15:54:36,10000.0,13000.0,30,Good
8a858eda5c8863ff015c9b7f6a0d0803,2,2017-07-14 23:47:21,10000.0,13000.0,30,Good
8a858ee35b43ae27015b43b3f6d0059b,3,2017-07-29 17:12:02,10000.0,13000.0,30,Good
8a858eee58c2b6220158cf02650a326d,11,2017-07-27 06:47:34,40000.0,44000.0,30,Good
8a858e245b680423015b768bac4267aa,6,2017-07-24 11:40:57,10000.0,11125.0,15,Good
8a858e345be813ea015beb1a5dcc2a2b,4,2017-07-21 07:46:52,10000.0,11500.0,15,Good
8a858e3a54e3370201552642ce7830c8,2,2017-07-10 11:52:38,10000.0,13000.0,30,Good
8a858e4b5a7f868b015a80f3822d505b,6,2017-07-25 21:21:47,20000.0,24000.0,30,Good
8a858e5856b7840c0156c2043cdf22c2,7,2017-07-11 20:14:03,10000.0,13000.0,30,Good
8a858e65582a517e0158352220c06174,10,2017-07-19 13:29:35,40000.0,44000.0,30,Good
8a858e6a5bfd4b54015bfe4453635a92,2,2017-07-14 16:11:44,10000.0,13000.0,30,Bad
8a858e6d5bb44226015bb467068c0fe2,4,2017-07-08 11:04:11,20000.0,24500.0,30,Good
8a858e79568ec7de01568fef5675374f,3,2017-07-24 14:56:27,10000.0,11500.0,15,Good
8a858e885c9c6f96015c9ce748345171,2,2017-07-29 04:16:42,10000.0,13000.0,30,Good
8a858e9156e137c6015705964f291996,11,2017-07-04 12:24:24,40000.0,44000.0,30,Good
8a858ea35d2d2f62015d309d53df2a01,2,2017-07-28 09:20:30,10000.0,13000.0,30,Good
8a858eab5cf9c4c8015d0c94428b2976,2,2017-07-27 09:39:10,10000.0,11500.0,15,Good
8a858eb554d4ccaf0154dcf634184f6e,3,2017-07-19 17:12:39,10000.0,13000.0,30,Good
8a858eba5c884d2a015c9528bd4f239b,2,2017-07-19 07:29:46,10000.0,13000.0,30,Bad
8a858ec555f96a9a0156057d6e747a06,6,2017-07-08 23:09:24,10000.0,11500.0,15,Bad
8a858ec85a8530ec015a8535b0e3029a,5,2017-07-30 10:15:41,20000.0,24500.0,30,Good
8a858ed25bf83782015bfba0a4330c86,3,2017-07-16 18:08:06,10000.0,13000.0,30,Good
8a858edd5c8348c4015c8452bc364cd7,2,2017-07-17 11:18:07,10000.0,13000.0,30,Bad
8a858ee0560bc0770156147da1c27409,8,2017-07-07 17:41:22,10000.0,12250.0,30,Good
8a858ee55cb156e6015cbfb990b0329c,2,2017-07-11 07:45:43,10000.0,13000.0,30,Good
8a858efd5b39cf3d015b39dc39b20bc7,4,2017-07-10 07:31:25,20000.0,22250.0,15,Good
8a858f055d0e3d8c015d0f9033d26ff1,2,2017-07-12 13:03:53,10000.0,13000.0,30,Good
8a858f0a5bf3716c015bf74698ab0964,3,2017-07-11 11:48:10,10000.0,13000.0,30,Good
8a858f13556665aa01556d98b4ca0d1d,6,2017-07-01 08:37:06,20000.0,24500.0,30,Good
8a858f185c884965015c884afd9000c9,2,2017-07-07 09:49:18,10000.0,13000.0,30,Good
8a858f1e5baffcc9015bb02b505f180d,5,2017-07-18 05:29:21,20000.0,24500.0,30,Good
8a858f2c58dc6e680158df6c91293adc,6,2017-07-13 14:09:09,10000.0,13000.0,30,Good
8a858f2f54e28d530155102a418b6307,9,2017-07-11 09:13:45,30000.0,39000.0,60,Bad
8a858f34588713c201588c59c04b04cd,9,2017-07-19 15:44:06,20000.0,24500.0,30,Good
8a858f375cef1cbc015cf034009e7436,2,2017-07-12 12:55:11,10000.0,13000.0,30,Good
8a858f455c59c478015c5a0915f22764,2,2017-07-07 10:13:17,10000.0,13000.0,30,Good
8a858f4b5ccab528015ccad3ab0515ec,2,2017-07-12 07:41:32,10000.0,13000.0,30,Good
8a858f54589736f401589bd68e546ad3,10,2017-07-22 19:55:45,30000.0,34500.0,30,Good
8a858f6057e2dba50157ec38a3a84798,7,2017-07-07 19:23:16,10000.0,11500.0,15,Bad
8a858f675c1c43bc015c1f5eb8737aad,2,2017-07-20 07:10:42,10000.0,13000.0,30,Bad
8a858f7b5ca7abe3015ca859c9f62413,2,2017-07-08 12:03:46,10000.0,13000.0,30,Good
8a858f885aeb097f015aeb212d47162a,5,2017-07-18 09:28:21,10000.0,11125.0,15,Good
8a858f9157f7b9670157fa9d4e7546e0,2,2017-07-26 19:15:46,10000.0,13000.0,30,Good
8a858f97594ab63d01597114ba347a39,3,2017-07-09 14:18:28,10000.0,13000.0,30,Good
8a858f9a5b33cc48015b33d812b20d0c,3,2017-07-08 23:15:16,10000.0,13000.0,30,Good
8a858fa25cfa127c015cfc1e527253b5,2,2017-07-30 22:49:58,10000.0,13000.0,30,Good
8a858faa56dffac60156f53870fd0c9e,10,2017-07-23 09:23:52,35000.0,42000.0,60,Good
8a858faf56b7821c0156b82b996d2f03,11,2017-07-14 14:15:19,40000.0,48000.0,60,Good
8a858fb65b2020b2015b239674777bad,5,2017-07-27 13:46:03,20000.0,24500.0,30,Good
8a858fc15b68ba6a015b70342bb3348f,3,2017-07-14 03:43:39,10000.0,11500.0,15,Good
8a858fc55b2548dd015b286e452c678c,4,2017-07-01 14:11:20,30000.0,38500.2,60,Good
8a858fcb5ca240f7015ca6656e972612,2,2017-07-15 08:10:57,10000.0,11500.0,15,Good
8a858fd05bfd7d3c015c0d4d46cc16dc,3,2017-07-02 10:04:30,10000.0,13000.0,30,Good
8a858fd858d5076d0158d57c62eb1635,6,2017-07-26 05:07:12,20000.0,24500.0,30,Good
8a858fe25b8c4e5c015b8c81bb7f1888,4,2017-07-15 09:10:49,10000.0,13000.0,30,Bad
8a858ff25a6a19ee015a6ac2e28c67a5,6,2017-07-10 16:12:02,10000.0,13000.0,30,Good
8a858ffe5c44d5b6015c44dcc1b705ef,2,2017-07-11 15:30:24,10000.0,13000.0,30,Good
8a858e045cd5b1d6015cdac5a9fe38be,2,2017-07-29 15:35:54,10000.0,13000.0,30,Bad
8a858e3654e2a8240155118fdd72053b,5,2017-07-18 19:09:21,30000.0,34500.0,30,Bad
8a858e705b3a03c7015b3a431c9c1e1c,6,2017-07-28 10:25:37,30000.0,34500.0,30,Bad
8a858f09583f9d20015840275cdc22b4,9,2017-07-09 16:26:41,20000.0,24500.0,30,Bad
8a858f385b34d285015b3852d40b417c,4,2017-07-11 09:28:26,10000.0,11500.0,15,Bad
8a858ef458d4a52e0158d858eb5d6456,6,2017-07-20 10:38:14,20000.0,22250.0,15,Bad
8a858f0056b7cf8e0156b85b93c039aa,9,2017-07-27 21:28:19,30000.0,39000.0,60,Good
8a858f0656b7820c0156c64dbb2f05f3,12,2017-07-17 11:09:35,50000.0,57500.0,90,Good
8a858f0d5a859ac0015a85ce61751c43,7,2017-07-08 19:43:56,15000.0,18375.0,30,Good
8a858f1a5a41886c015a41971ef30aba,6,2017-07-23 10:12:48,10000.0,11125.0,15,Good
8a858f1f5c59cd91015c5e2eca1f1a04,2,2017-07-20 11:06:54,10000.0,13000.0,30,Bad
8a858f285c44747f015c4504a17c58cd,2,2017-07-02 21:39:37,10000.0,13000.0,30,Bad
8a858f2e5876d7d0015880cff3b96d0c,13,2017-07-02 17:05:45,40000.0,44000.0,30,Good
8a858f305cb1ec4e015cb2053de10706,2,2017-07-03 17:41:20,10000.0,13000.0,30,Bad
8a858f345c1075d5015c10c9b9572768,3,2017-07-20 03:13:25,10000.0,11500.0,15,Good
8a858f375cef1cbc015cf34fec6427ad,2,2017-07-14 16:24:20,10000.0,11500.0,15,Good
8a858f4b5ccab528015ccaf7470b2d9e,2,2017-07-13 15:44:13,10000.0,13000.0,30,Good
8a858f535bf336ac015bf721c64b7bd6,4,2017-07-18 18:18:05,10000.0,11125.0,15,Good
8a858f61560bc0e5015613ecc04d30bf,14,2017-07-26 08:14:27,30000.0,31500.0,30,Good
8a858f6e5cb16eb9015cb59f4eb9116f,2,2017-07-17 11:57:29,10000.0,13000.0,30,Good
8a858f79588789bd015890be99777cf4,7,2017-07-10 23:32:04,30000.0,34500.0,30,Good
8a858f7e5c213ef4015c25e43b891f67,4,2017-07-23 11:26:40,10000.0,12250.0,30,Good
8a858f8f5bfd3cfa015c0b26533902ef,2,2017-07-02 22:35:05,10000.0,13000.0,30,Bad
8a858f965c6950da015c7b953c93484d,2,2017-07-04 11:33:02,10000.0,13000.0,30,Bad
8a858f9a5c885f42015c8d0b01a33781,2,2017-07-06 17:22:40,10000.0,13000.0,30,Good
8a858fa4552add9f01552f0f19e814e4,14,2017-07-26 20:11:45,40000.0,48000.0,60,Good
8a858fa95c695f85015c6cd7c64b745b,2,2017-07-06 13:20:12,10000.0,13000.0,30,Good
8a858fc15b68ba6a015b71108e115250,5,2017-07-12 14:31:51,20000.0,22250.0,15,Good
8a858fc65cf978f4015cf98b8cc20d68,2,2017-07-16 20:53:09,10000.0,11500.0,15,Good
8a858fcd56b9f22c0156d01a97452dcb,10,2017-07-03 11:47:17,15000.0,16500.0,30,Good
8a858fd45a4260bc015a4613981d314c,5,2017-07-20 10:18:19,10000.0,11500.0,15,Good
8a858fdc5b583a67015b583f3b8a0552,3,2017-07-11 15:12:43,10000.0,11500.0,15,Good
8a858fe75b48bd45015b48bea120024a,4,2017-07-07 09:17:48,20000.0,24500.0,30,Bad
8a858ff25b8b1ddb015b8b21ddb703ae,5,2017-07-26 22:50:37,20000.0,24500.0,30,Good
8a858ffa55ca72a50155e936d7ad5bf5,8,2017-07-06 15:59:23,30000.0,34500.0,30,Good
8a85881053bc33670153c1f814696fb8,3,2017-07-25 12:36:12,20000.0,24500.0,30,Bad
8a858e345bd96da8015be47b59666198,3,2017-07-10 17:24:45,10000.0,13000.0,30,Bad
8a858e705cb15527015cba67fc8e37fb,2,2017-07-28 15:30:39,10000.0,13000.0,30,Bad
8a858eb4588604f7015888a52ac5111c,9,2017-07-26 11:14:03,30000.0,39000.0,60,Bad
8a858f1b5b486da9015b4898c28826e2,2,2017-07-26 17:25:59,10000.0,13000.0,30,Bad
8a858f475c11bc72015c11f34af81f66,2,2017-07-02 16:58:22,10000.0,13000.0,30,Bad
8a858f7359221635015922db9f9c2653,7,2017-07-19 07:54:58,25000.0,28750.0,30,Bad
8a858ff85bd93919015be343ec543f5a,2,2017-07-17 10:25:20,10000.0,13000.0,30,Bad
8a85886f543912e30154391ea6a3015f,7,2017-07-25 12:36:18,30000.0,34500.0,30,Good
